# Tx_x Tx_z Rx_x Rx_z travel_time
5.000000000000000000e+00 2.400000000000000000e+02 1.450000000000000000e+02 2.800000000000000000e+02 5.860714596891840322e-02
5.000000000000000000e+00 2.400000000000000000e+02 1.450000000000000000e+02 2.900000000000000000e+02 5.973187893120751601e-02
5.000000000000000000e+00 2.500000000000000000e+02 1.450000000000000000e+02 1.000000000000000000e+01 1.111231594404316347e-01
5.000000000000000000e+00 2.500000000000000000e+02 1.450000000000000000e+02 2.000000000000000000e+01 1.077027758688286208e-01
5.000000000000000000e+00 2.500000000000000000e+02 1.450000000000000000e+02 3.000000000000000000e+01 1.043349981693666856e-01
5.000000000000000000e+00 2.500000000000000000e+02 1.450000000000000000e+02 4.000000000000000000e+01 1.009501251705381686e-01
5.000000000000000000e+00 2.500000000000000000e+02 1.450000000000000000e+02 5.000000000000000000e+01 9.771642838475373682e-02
5.000000000000000000e+00 2.500000000000000000e+02 1.450000000000000000e+02 6.000000000000000000e+01 9.457371457806092174e-02
5.000000000000000000e+00 2.500000000000000000e+02 1.450000000000000000e+02 7.000000000000000000e+01 9.132089836071992373e-02
5.000000000000000000e+00 2.500000000000000000e+02 1.450000000000000000e+02 8.000000000000000000e+01 8.811753230165625395e-02
5.000000000000000000e+00 2.500000000000000000e+02 1.450000000000000000e+02 9.000000000000000000e+01 8.513261983864918447e-02
5.000000000000000000e+00 2.500000000000000000e+02 1.450000000000000000e+02 1.000000000000000000e+02 8.216499654165172750e-02
5.000000000000000000e+00 2.500000000000000000e+02 1.450000000000000000e+02 1.100000000000000000e+02 7.943105266749073134e-02
5.000000000000000000e+00 2.500000000000000000e+02 1.450000000000000000e+02 1.200000000000000000e+02 7.668508441581556312e-02
5.000000000000000000e+00 2.500000000000000000e+02 1.450000000000000000e+02 1.300000000000000000e+02 7.406655051091298736e-02
5.000000000000000000e+00 2.500000000000000000e+02 1.450000000000000000e+02 1.400000000000000000e+02 7.165547088506610263e-02
5.000000000000000000e+00 2.500000000000000000e+02 1.450000000000000000e+02 1.500000000000000000e+02 6.960575870614808813e-02
5.000000000000000000e+00 2.500000000000000000e+02 1.450000000000000000e+02 1.600000000000000000e+02 6.760777202676533648e-02
5.000000000000000000e+00 2.500000000000000000e+02 1.450000000000000000e+02 1.700000000000000000e+02 6.588988241622377451e-02
5.000000000000000000e+00 2.500000000000000000e+02 1.450000000000000000e+02 1.800000000000000000e+02 6.446176910060738563e-02
5.000000000000000000e+00 2.500000000000000000e+02 1.450000000000000000e+02 1.900000000000000000e+02 6.330543030254991155e-02
5.000000000000000000e+00 2.500000000000000000e+02 1.450000000000000000e+02 2.000000000000000000e+02 6.244594815755932088e-02
5.000000000000000000e+00 2.500000000000000000e+02 1.450000000000000000e+02 2.100000000000000000e+02 6.142594583257151436e-02
5.000000000000000000e+00 2.500000000000000000e+02 1.450000000000000000e+02 2.200000000000000000e+02 6.041458441484415243e-02
5.000000000000000000e+00 2.500000000000000000e+02 1.450000000000000000e+02 2.300000000000000000e+02 5.927446625731254415e-02
5.000000000000000000e+00 2.500000000000000000e+02 1.450000000000000000e+02 2.400000000000000000e+02 5.815626393446180625e-02
5.000000000000000000e+00 2.500000000000000000e+02 1.450000000000000000e+02 2.500000000000000000e+02 5.739586465835373741e-02
5.000000000000000000e+00 2.500000000000000000e+02 1.450000000000000000e+02 2.600000000000000000e+02 5.700233705367347553e-02
5.000000000000000000e+00 2.500000000000000000e+02 1.450000000000000000e+02 2.700000000000000000e+02 5.712122235474874354e-02
5.000000000000000000e+00 2.500000000000000000e+02 1.450000000000000000e+02 2.800000000000000000e+02 5.757934627439253994e-02
5.000000000000000000e+00 2.500000000000000000e+02 1.450000000000000000e+02 2.900000000000000000e+02 5.838420884495158780e-02
5.000000000000000000e+00 2.600000000000000000e+02 1.450000000000000000e+02 1.000000000000000000e+01 1.145120211091037871e-01
5.000000000000000000e+00 2.600000000000000000e+02 1.450000000000000000e+02 2.000000000000000000e+01 1.111184909731814940e-01
5.000000000000000000e+00 2.600000000000000000e+02 1.450000000000000000e+02 3.000000000000000000e+01 1.078483564716412185e-01
5.000000000000000000e+00 2.600000000000000000e+02 1.450000000000000000e+02 4.000000000000000000e+01 1.043439430927593226e-01
5.000000000000000000e+00 2.600000000000000000e+02 1.450000000000000000e+02 5.000000000000000000e+01 1.011081201204016844e-01
5.000000000000000000e+00 2.600000000000000000e+02 1.450000000000000000e+02 6.000000000000000000e+01 9.778721275559136561e-02
5.000000000000000000e+00 2.600000000000000000e+02 1.450000000000000000e+02 7.000000000000000000e+01 9.444059036411342478e-02
5.000000000000000000e+00 2.600000000000000000e+02 1.450000000000000000e+02 8.000000000000000000e+01 9.134641368853352317e-02
5.000000000000000000e+00 2.600000000000000000e+02 1.450000000000000000e+02 9.000000000000000000e+01 8.823790710578573171e-02
5.000000000000000000e+00 2.600000000000000000e+02 1.450000000000000000e+02 1.000000000000000000e+02 8.517306092757850888e-02
5.000000000000000000e+00 2.600000000000000000e+02 1.450000000000000000e+02 1.100000000000000000e+02 8.234078746998693688e-02
5.000000000000000000e+00 2.600000000000000000e+02 1.450000000000000000e+02 1.200000000000000000e+02 7.955170754857709969e-02
5.000000000000000000e+00 2.600000000000000000e+02 1.450000000000000000e+02 1.300000000000000000e+02 7.687322607408784980e-02
5.000000000000000000e+00 2.600000000000000000e+02 1.450000000000000000e+02 1.400000000000000000e+02 7.445223559380642619e-02
5.000000000000000000e+00 2.600000000000000000e+02 1.450000000000000000e+02 1.500000000000000000e+02 7.208634972091036708e-02
5.000000000000000000e+00 2.600000000000000000e+02 1.450000000000000000e+02 1.600000000000000000e+02 7.012241359750404079e-02
5.000000000000000000e+00 2.600000000000000000e+02 1.450000000000000000e+02 1.700000000000000000e+02 6.814527477795497001e-02
5.000000000000000000e+00 2.600000000000000000e+02 1.450000000000000000e+02 1.800000000000000000e+02 6.664369771343164883e-02
5.000000000000000000e+00 2.600000000000000000e+02 1.450000000000000000e+02 1.900000000000000000e+02 6.529337858995423738e-02
5.000000000000000000e+00 2.600000000000000000e+02 1.450000000000000000e+02 2.000000000000000000e+02 6.402255159091574388e-02
5.000000000000000000e+00 2.600000000000000000e+02 1.450000000000000000e+02 2.100000000000000000e+02 6.266707284530471933e-02
5.000000000000000000e+00 2.600000000000000000e+02 1.450000000000000000e+02 2.200000000000000000e+02 6.117068370722110460e-02
5.000000000000000000e+00 2.600000000000000000e+02 1.450000000000000000e+02 2.300000000000000000e+02 5.974279485018883090e-02
5.000000000000000000e+00 2.600000000000000000e+02 1.450000000000000000e+02 2.400000000000000000e+02 5.839770898868687499e-02
5.000000000000000000e+00 2.600000000000000000e+02 1.450000000000000000e+02 2.500000000000000000e+02 5.732849558124167993e-02
5.000000000000000000e+00 2.600000000000000000e+02 1.450000000000000000e+02 2.600000000000000000e+02 5.672634198931490040e-02
5.000000000000000000e+00 2.600000000000000000e+02 1.450000000000000000e+02 2.700000000000000000e+02 5.658410474744604568e-02
5.000000000000000000e+00 2.600000000000000000e+02 1.450000000000000000e+02 2.800000000000000000e+02 5.671139953491427521e-02
5.000000000000000000e+00 2.600000000000000000e+02 1.450000000000000000e+02 2.900000000000000000e+02 5.743973523470553844e-02
5.000000000000000000e+00 2.700000000000000000e+02 1.450000000000000000e+02 1.000000000000000000e+01 1.181029364461394365e-01
5.000000000000000000e+00 2.700000000000000000e+02 1.450000000000000000e+02 2.000000000000000000e+01 1.146478139874567426e-01
5.000000000000000000e+00 2.700000000000000000e+02 1.450000000000000000e+02 3.000000000000000000e+01 1.111965743601219386e-01
5.000000000000000000e+00 2.700000000000000000e+02 1.450000000000000000e+02 4.000000000000000000e+01 1.078726606263917809e-01
5.000000000000000000e+00 2.700000000000000000e+02 1.450000000000000000e+02 5.000000000000000000e+01 1.043113650871470427e-01
5.000000000000000000e+00 2.700000000000000000e+02 1.450000000000000000e+02 6.000000000000000000e+01 1.011046680775350010e-01
5.000000000000000000e+00 2.700000000000000000e+02 1.450000000000000000e+02 7.000000000000000000e+01 9.791549682830114065e-02
5.000000000000000000e+00 2.700000000000000000e+02 1.450000000000000000e+02 8.000000000000000000e+01 9.460210294174556389e-02
5.000000000000000000e+00 2.700000000000000000e+02 1.450000000000000000e+02 9.000000000000000000e+01 9.126002542479792756e-02
5.000000000000000000e+00 2.700000000000000000e+02 1.450000000000000000e+02 1.000000000000000000e+02 8.835694615695412202e-02
5.000000000000000000e+00 2.700000000000000000e+02 1.450000000000000000e+02 1.100000000000000000e+02 8.542258114015006953e-02
5.000000000000000000e+00 2.700000000000000000e+02 1.450000000000000000e+02 1.200000000000000000e+02 8.253297718609610423e-02
5.000000000000000000e+00 2.700000000000000000e+02 1.450000000000000000e+02 1.300000000000000000e+02 7.992435875469844353e-02
5.000000000000000000e+00 2.700000000000000000e+02 1.450000000000000000e+02 1.400000000000000000e+02 7.732886498422808508e-02
5.000000000000000000e+00 2.700000000000000000e+02 1.450000000000000000e+02 1.500000000000000000e+02 7.502270834359529850e-02
5.000000000000000000e+00 2.700000000000000000e+02 1.450000000000000000e+02 1.600000000000000000e+02 7.269235322357785190e-02
5.000000000000000000e+00 2.700000000000000000e+02 1.450000000000000000e+02 1.700000000000000000e+02 7.073538384228188203e-02
5.000000000000000000e+00 2.700000000000000000e+02 1.450000000000000000e+02 1.800000000000000000e+02 6.895381612535865512e-02
5.000000000000000000e+00 2.700000000000000000e+02 1.450000000000000000e+02 1.900000000000000000e+02 6.745094530364383056e-02
5.000000000000000000e+00 2.700000000000000000e+02 1.450000000000000000e+02 2.000000000000000000e+02 6.588887461200841622e-02
5.000000000000000000e+00 2.700000000000000000e+02 1.450000000000000000e+02 2.100000000000000000e+02 6.413767855165880549e-02
5.000000000000000000e+00 2.700000000000000000e+02 1.450000000000000000e+02 2.200000000000000000e+02 6.231494714315374828e-02
5.000000000000000000e+00 2.700000000000000000e+02 1.450000000000000000e+02 2.300000000000000000e+02 6.041024499385118374e-02
5.000000000000000000e+00 2.700000000000000000e+02 1.450000000000000000e+02 2.400000000000000000e+02 5.886584699016129962e-02
5.000000000000000000e+00 2.700000000000000000e+02 1.450000000000000000e+02 2.500000000000000000e+02 5.757269952556078041e-02
5.000000000000000000e+00 2.700000000000000000e+02 1.450000000000000000e+02 2.600000000000000000e+02 5.668439524168405325e-02
5.000000000000000000e+00 2.700000000000000000e+02 1.450000000000000000e+02 2.700000000000000000e+02 5.623365262603818165e-02
5.000000000000000000e+00 2.700000000000000000e+02 1.450000000000000000e+02 2.800000000000000000e+02 5.626425409803002819e-02
5.000000000000000000e+00 2.700000000000000000e+02 1.450000000000000000e+02 2.900000000000000000e+02 5.668811681270147229e-02
5.000000000000000000e+00 2.800000000000000000e+02 1.450000000000000000e+02 1.000000000000000000e+01 1.217776725217567524e-01
5.000000000000000000e+00 2.800000000000000000e+02 1.450000000000000000e+02 2.000000000000000000e+01 1.181433702761744836e-01
5.000000000000000000e+00 2.800000000000000000e+02 1.450000000000000000e+02 3.000000000000000000e+01 1.146379864728690884e-01
5.000000000000000000e+00 2.800000000000000000e+02 1.450000000000000000e+02 4.000000000000000000e+01 1.113103108221260018e-01
5.000000000000000000e+00 2.800000000000000000e+02 1.450000000000000000e+02 5.000000000000000000e+01 1.078731260007189940e-01
5.000000000000000000e+00 2.800000000000000000e+02 1.450000000000000000e+02 6.000000000000000000e+01 1.045253947731444172e-01
5.000000000000000000e+00 2.800000000000000000e+02 1.450000000000000000e+02 7.000000000000000000e+01 1.011460782740287306e-01
5.000000000000000000e+00 2.800000000000000000e+02 1.450000000000000000e+02 8.000000000000000000e+01 9.791561581167254613e-02
5.000000000000000000e+00 2.800000000000000000e+02 1.450000000000000000e+02 9.000000000000000000e+01 9.477478127233850136e-02
5.000000000000000000e+00 2.800000000000000000e+02 1.450000000000000000e+02 1.000000000000000000e+02 9.165437560087012769e-02
5.000000000000000000e+00 2.800000000000000000e+02 1.450000000000000000e+02 1.100000000000000000e+02 8.858388797536688453e-02
5.000000000000000000e+00 2.800000000000000000e+02 1.450000000000000000e+02 1.200000000000000000e+02 8.571760340489280317e-02
5.000000000000000000e+00 2.800000000000000000e+02 1.450000000000000000e+02 1.300000000000000000e+02 8.291996737094364800e-02
5.000000000000000000e+00 2.800000000000000000e+02 1.450000000000000000e+02 1.400000000000000000e+02 8.020264315790254228e-02
5.000000000000000000e+00 2.800000000000000000e+02 1.450000000000000000e+02 1.500000000000000000e+02 7.772304619053697905e-02
5.000000000000000000e+00 2.800000000000000000e+02 1.450000000000000000e+02 1.600000000000000000e+02 7.549765632147868721e-02
5.000000000000000000e+00 2.800000000000000000e+02 1.450000000000000000e+02 1.700000000000000000e+02 7.339057981325446123e-02
5.000000000000000000e+00 2.800000000000000000e+02 1.450000000000000000e+02 1.800000000000000000e+02 7.153152167138068784e-02
5.000000000000000000e+00 2.800000000000000000e+02 1.450000000000000000e+02 1.900000000000000000e+02 6.976678448982397140e-02
5.000000000000000000e+00 2.800000000000000000e+02 1.450000000000000000e+02 2.000000000000000000e+02 6.779116677737941077e-02
5.000000000000000000e+00 2.800000000000000000e+02 1.450000000000000000e+02 2.100000000000000000e+02 6.561501142185588442e-02
5.000000000000000000e+00 2.800000000000000000e+02 1.450000000000000000e+02 2.200000000000000000e+02 6.343941291949165007e-02
5.000000000000000000e+00 2.800000000000000000e+02 1.450000000000000000e+02 2.300000000000000000e+02 6.142635018726032986e-02
5.000000000000000000e+00 2.800000000000000000e+02 1.450000000000000000e+02 2.400000000000000000e+02 5.947621214768399750e-02
5.000000000000000000e+00 2.800000000000000000e+02 1.450000000000000000e+02 2.500000000000000000e+02 5.811215922091706593e-02
5.000000000000000000e+00 2.800000000000000000e+02 1.450000000000000000e+02 2.600000000000000000e+02 5.699490384535133014e-02
5.000000000000000000e+00 2.800000000000000000e+02 1.450000000000000000e+02 2.700000000000000000e+02 5.627950758149921628e-02
5.000000000000000000e+00 2.800000000000000000e+02 1.450000000000000000e+02 2.800000000000000000e+02 5.604477937038238045e-02
5.000000000000000000e+00 2.800000000000000000e+02 1.450000000000000000e+02 2.900000000000000000e+02 5.622544115622092609e-02
5.000000000000000000e+00 2.900000000000000000e+02 1.450000000000000000e+02 1.000000000000000000e+01 1.253113358974782543e-01
5.000000000000000000e+00 2.900000000000000000e+02 1.450000000000000000e+02 2.000000000000000000e+01 1.217859084809799486e-01
5.000000000000000000e+00 2.900000000000000000e+02 1.450000000000000000e+02 3.000000000000000000e+01 1.183409785321670737e-01
5.000000000000000000e+00 2.900000000000000000e+02 1.450000000000000000e+02 4.000000000000000000e+01 1.148430095836439208e-01
5.000000000000000000e+00 2.900000000000000000e+02 1.450000000000000000e+02 5.000000000000000000e+01 1.113225479482513186e-01
5.000000000000000000e+00 2.900000000000000000e+02 1.450000000000000000e+02 6.000000000000000000e+01 1.079372941122213603e-01
5.000000000000000000e+00 2.900000000000000000e+02 1.450000000000000000e+02 7.000000000000000000e+01 1.046885675337389937e-01
5.000000000000000000e+00 2.900000000000000000e+02 1.450000000000000000e+02 8.000000000000000000e+01 1.012680225632946740e-01
5.000000000000000000e+00 2.900000000000000000e+02 1.450000000000000000e+02 9.000000000000000000e+01 9.814468138006195164e-02
5.000000000000000000e+00 2.900000000000000000e+02 1.450000000000000000e+02 1.000000000000000000e+02 9.488908720306710176e-02
5.000000000000000000e+00 2.900000000000000000e+02 1.450000000000000000e+02 1.100000000000000000e+02 9.189216627528443149e-02
5.000000000000000000e+00 2.900000000000000000e+02 1.450000000000000000e+02 1.200000000000000000e+02 8.887616686197521987e-02
5.000000000000000000e+00 2.900000000000000000e+02 1.450000000000000000e+02 1.300000000000000000e+02 8.604326443204203534e-02
5.000000000000000000e+00 2.900000000000000000e+02 1.450000000000000000e+02 1.400000000000000000e+02 8.339774195312356364e-02
5.000000000000000000e+00 2.900000000000000000e+02 1.450000000000000000e+02 1.500000000000000000e+02 8.087777714192323497e-02
5.000000000000000000e+00 2.900000000000000000e+02 1.450000000000000000e+02 1.600000000000000000e+02 7.849648473110308611e-02
5.000000000000000000e+00 2.900000000000000000e+02 1.450000000000000000e+02 1.700000000000000000e+02 7.620760798761805344e-02
5.000000000000000000e+00 2.900000000000000000e+02 1.450000000000000000e+02 1.800000000000000000e+02 7.423798124020078437e-02
5.000000000000000000e+00 2.900000000000000000e+02 1.450000000000000000e+02 1.900000000000000000e+02 7.210945378895371183e-02
5.000000000000000000e+00 2.900000000000000000e+02 1.450000000000000000e+02 2.000000000000000000e+02 6.982850336218764109e-02
5.000000000000000000e+00 2.900000000000000000e+02 1.450000000000000000e+02 2.100000000000000000e+02 6.740257973203231390e-02
5.000000000000000000e+00 2.900000000000000000e+02 1.450000000000000000e+02 2.200000000000000000e+02 6.492661351066779385e-02
5.000000000000000000e+00 2.900000000000000000e+02 1.450000000000000000e+02 2.300000000000000000e+02 6.269823639119570524e-02
5.000000000000000000e+00 2.900000000000000000e+02 1.450000000000000000e+02 2.400000000000000000e+02 6.059640667528796987e-02
5.000000000000000000e+00 2.900000000000000000e+02 1.450000000000000000e+02 2.500000000000000000e+02 5.888413620365587353e-02
5.000000000000000000e+00 2.900000000000000000e+02 1.450000000000000000e+02 2.600000000000000000e+02 5.758691733268565122e-02
5.000000000000000000e+00 2.900000000000000000e+02 1.450000000000000000e+02 2.700000000000000000e+02 5.676273529528151618e-02
5.000000000000000000e+00 2.900000000000000000e+02 1.450000000000000000e+02 2.800000000000000000e+02 5.621352212323059427e-02
5.000000000000000000e+00 2.900000000000000000e+02 1.450000000000000000e+02 2.900000000000000000e+02 5.599069005550341011e-02
